# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_3.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_3.csv
# append_samples=0lp_lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
284.049,0.893147,0.48304,4,15,0,-283.89,-3.25316,9.55906,-2.52139,7.42456,6.04636,-29.826,-3.33825,-1.33202,-80.2771,-119.949,-14.1714,-95.3705
284.365,0.680826,0.500757,3,15,0,-282.769,-3.26472,9.56493,-2.43812,7.43226,-16.9214,-12.1174,-6.23348,-84.5557,-69.0423,-76.0029,13.7689,-68.3345
284.84,0.991966,0.478631,3,7,0,-284.224,-3.26959,9.57242,-2.52186,7.43449,30.1273,0.297899,-9.73295,-14.7551,-61.9077,-49.9544,-10.6688,-72.8223
284.423,0.917387,0.515286,3,7,0,-282.781,-3.22858,9.5584,-2.48059,7.41635,16.8059,73.9161,19.7853,-23.4898,27.9174,-14.4193,-0.691003,-21.9023
283.633,0.944971,0.539141,3,7,0,-281.258,-3.29938,9.58885,-2.56858,7.46383,47.6807,-77.84,-0.389273,-50.3604,1.25769,14.5024,-24.9647,61.7191
284.067,0.855011,0.57007,3,7,0,-282.437,-3.27107,9.56661,-2.43052,7.45525,24.1299,-66.6665,-10.9838,-53.212,17.8236,-41.9528,16.0333,78.0231
283.896,0.957323,0.582391,2,7,0,-283.008,-3.29045,9.59446,-2.4438,7.44344,5.09503,-61.8821,13.9946,10.4165,-26.1853,74.3555,15.7599,-53.9439
284.502,0.990809,0.618693,3,7,0,-283.326,-3.2667,9.56175,-2.49221,7.44942,-22.1943,6.71134,21.2207,32.0805,-8.46807,-94.209,-3.43796,51.4929
284.062,0.312602,0.665704,2,3,0,-280.66,-3.24307,9.56348,-2.52391,7.41516,-54.3181,-25.0447,9.61483,96.7399,-47.1517,-47.1086,-14.3684,-109.849
283.688,0.869492,0.552814,3,7,0,-283.121,-3.25526,9.55643,-2.42989,7.42612,-12.4638,16.4902,6.20769,45.2108,-81.9689,-115.465,13.739,-82.7212
283.191,0.933696,0.567888,3,7,0,-281.388,-3.30278,9.59609,-2.45758,7.47302,-25.6038,62.4387,-24.0923,1.72678,63.4921,91.9759,10.5344,122.512
283.719,0.786738,0.597844,3,7,0,-282.286,-3.29848,9.57794,-2.54754,7.46392,-39.4872,6.34634,15.0077,41.859,-53.5721,-86.8953,-19.8839,38.0112
282.09,0.601162,0.595034,3,7,0,-281.376,-3.27023,9.54813,-2.43829,7.45268,11.0686,-38.3788,-5.08247,-46.1149,-69.7589,-199.855,6.92841,26.7267
283.609,1,0.551743,2,3,0,-281.719,-3.25266,9.56627,-2.41167,7.44692,-6.94524,-95.9014,2.55809,54.8163,73.7918,19.7135,20.9652,101.237
282.19,0.715965,0.595717,3,7,0,-281.294,-3.23029,9.55353,-2.48239,7.39854,15.3041,22.258,20.8176,3.8133,-103.408,-105.5,-6.51436,-188.749
284.199,0.638787,0.577124,4,15,0,-281.717,-3.29436,9.57673,-2.44139,7.4572,67.9196,-50.1741,-0.3051,7.82994,-59.4428,-60.5065,14.4231,-2.38351
285.047,0.978442,0.542897,2,7,0,-281.288,-3.25935,9.57178,-2.4569,7.43998,61.6994,-37.7567,-11.4153,-90.9582,31.197,17.9991,10.2512,32.4847
284.635,0.908577,0.581344,2,7,0,-283.648,-3.27566,9.58999,-2.49193,7.44171,11.03,45.4941,10.9397,-48.0734,31.8548,104.439,1.21368,-1.29969
284.635,0.103674,0.606133,1,1,0,-282.922,-3.27566,9.58999,-2.49193,7.44171,37.2503,87.5732,-2.61541,-0.579138,31.8548,104.439,1.21368,-1.29969
282.487,0.866864,0.464972,2,7,0,-281.39,-3.26643,9.58868,-2.57266,7.42314,25.9552,-50.8051,-15.7693,9.54729,-25.5188,100.454,-28.9406,-131.89
280.264,0.894127,0.477164,3,7,0,-279.01,-3.20784,9.53173,-2.39603,7.42794,2.95309,7.53994,-26.589,-19.4394,81.3349,-115.154,14.2475,108.824
277.417,0.430316,0.494785,2,3,0,-276.428,-3.24343,9.52723,-2.38623,7.41616,-36.2062,40.6366,3.25219,-26.9137,-170.037,-296.922,11.0614,-140.664
280.919,1,0.42994,3,7,0,-277.66,-3.21376,9.56434,-2.40876,7.4291,-48.7937,96.1995,-17.3235,-44.6083,184.288,127.741,16.0411,151.567
282.68,0.462853,0.464169,2,3,0,-278.224,-3.25249,9.54558,-2.46661,7.42923,81.9255,55.2796,18.6721,43.8569,-103.591,-207.657,-1.43615,-71.8041
282.769,0.977317,0.408391,3,15,0,-281.72,-3.28702,9.58616,-2.51074,7.42805,-28.1187,70.3021,0.294995,-0.554677,-142.485,-22.4535,-9.17521,-200.146
282.628,0.914717,0.437105,2,7,0,-280.363,-3.2464,9.57683,-2.42294,7.44482,-1.59409,93.975,-24.8176,-10.0066,143.394,127.389,16.9926,138.391
281.987,0.962812,0.456806,3,15,0,-280.626,-3.28532,9.58689,-2.41927,7.47277,-12.5128,-52.8508,22.0446,-22.5317,111.288,95.6194,18.7708,177.289
283.479,0.618166,0.486208,2,3,0,-280.518,-3.3013,9.5796,-2.43685,7.45118,-34.9629,-47.5185,-12.4379,-97.3676,-116.357,-79.5447,14.8245,-78.4797
284.123,0.943978,0.453872,3,11,0,-281.111,-3.24447,9.57073,-2.53644,7.41722,45.6795,96.751,4.57389,-61.0306,-7.08509,21.5965,-17.1113,-85.0593
280.747,0.530247,0.479625,3,7,0,-279.156,-3.21218,9.56217,-2.56438,7.42189,23.9484,-91.5934,-9.46723,-8.66597,205.59,114,-33.9623,141.279
282.975,0.959719,0.433008,3,7,0,-279.468,-3.24538,9.56795,-2.38868,7.4142,18.4999,39.2941,34.7641,76.7246,-34.8263,5.16138,27.0253,-92.4873
283.236,1,0.460321,2,3,0,-282.649,-3.23207,9.56534,-2.39074,7.42223,2.70321,32.1498,13.6774,-26.0392,59.1852,50.9546,26.538,18.9198
282.732,0.795886,0.4969,3,7,0,-281.119,-3.2589,9.55426,-2.54699,7.42984,51.4615,-39.2109,-4.76379,-27.4534,-117.151,-197.643,-25.5355,-98.3307
283.266,1,0.496313,3,7,0,-282.257,-3.29191,9.59297,-2.40291,7.45519,-10.8722,-2.26394,6.07238,-68.0252,17.2288,79.8218,27.3579,26.0858
281.306,0.88944,0.53573,3,7,0,-278.435,-3.20606,9.56938,-2.4661,7.39125,24.4748,1.1137,-21.4576,-97.4989,74.7693,137.673,-0.867644,-78.6132
284.222,0.999684,0.554463,3,7,0,-279.624,-3.28474,9.56808,-2.48767,7.45953,34.6882,-134.767,-28.2172,-32.7471,-34.2532,-99.3961,-1.51405,50.9661
283.773,0.772232,0.598398,2,3,0,-280.822,-3.29074,9.58078,-2.40577,7.4519,2.28046,80.8779,33.7597,-28.4045,-44.0812,-14.8074,25.477,-15.5384
282.945,0.918848,0.592323,2,7,0,-282.215,-3.27526,9.58863,-2.38505,7.44074,-23.1824,-21.166,-1.22604,46.5163,17.7308,89.777,31.5545,-7.63291
282.882,1,0.619898,2,3,0,-281.791,-3.29595,9.57729,-2.38505,7.45933,-4.51149,-34.6797,-20.9207,31.4086,-49.4054,-44.2388,29.8231,7.01248
281.657,0.0560508,0.669058,3,7,0,-279.719,-3.32061,9.57656,-2.43144,7.47156,-5.61194,-45.2778,25.1938,-55.2831,-136.627,-147.17,12.65,-23.7336
279.613,0.383314,0.50454,3,7,0,-275.493,-3.24301,9.59422,-2.5736,7.42126,21.0691,114.094,10.1075,100.255,165.711,293.947,-34.1243,18.8002
282.05,1,0.430867,2,3,0,-278.717,-3.26255,9.57089,-2.57012,7.41735,24.1484,132.058,-15.8939,-34.2462,-138.662,-82.9517,-31.8364,-209.451
280.785,0.507236,0.465046,2,7,0,-278.13,-3.25155,9.57137,-2.55753,7.45824,10.5361,26.2095,19.5344,98.6366,205.464,90.2588,-30.0245,262.405
280.785,0.257961,0.416297,2,3,0,-275.035,-3.25155,9.57137,-2.55753,7.45824,107.255,6.95976,2.44367,48.1381,205.464,90.2588,-30.0245,262.405
283.928,0.948009,0.339032,3,7,0,-279.68,-3.27957,9.58349,-2.56518,7.43686,-66.5114,39.6813,5.78051,-100.267,-61.1491,4.31968,-24.42,-92.9194
283.337,0.956772,0.358779,3,7,0,-282.306,-3.29677,9.57351,-2.55181,7.4602,-14.0303,6.54993,23.5356,-9.7671,-90.3503,-133.198,-22.7155,1.54542
284.749,0.721194,0.380933,3,7,0,-281.054,-3.27028,9.57114,-2.43459,7.44154,57.8268,-65.6255,16.6078,75.6558,-26.1873,-29.3817,16.6653,-12.7809
282.909,0.901604,0.369873,2,7,0,-281.973,-3.27377,9.55994,-2.52702,7.4615,-15.853,17.5346,-20.7083,-18.7626,6.06064,-131.895,-17.7812,118.497
284.645,0.970087,0.38457,3,7,0,-282.243,-3.25965,9.57415,-2.50501,7.42393,4.34373,54.0724,11.3885,-95.8462,-48.1739,-3.15793,-5.54909,-101.359
285.131,0.494404,0.410365,2,3,0,-282.125,-3.26535,9.57252,-2.49341,7.43306,-47.4692,-30.2652,-7.26432,-95.3756,-39.3225,-24.3268,-1.08666,-56.6199
284.664,0.996532,0.365624,3,7,0,-284.376,-3.24329,9.55787,-2.48221,7.42358,2.04811,-25.5225,2.73723,30.7909,-24.5196,-72.3794,-0.734086,-44.1605
284.813,0.889843,0.394072,3,11,0,-282.464,-3.28436,9.57734,-2.45376,7.45347,63.5508,-51.7503,-2.17204,-24.288,-18.8207,-20.3819,11.7719,21.0676
284.368,0.881544,0.407892,3,11,0,-283.311,-3.25189,9.56205,-2.47881,7.42093,-5.12967,53.0275,19.7041,7.99247,-71.9917,-78.7431,0.351689,-104.009
283.556,0.972791,0.420867,3,7,0,-283.012,-3.23991,9.57344,-2.41969,7.43095,13.5229,-19.3935,-14.5622,-17.2071,96.4995,100.115,19.2462,60.9979
285.05,0.595801,0.449523,2,7,0,-281.365,-3.25739,9.56949,-2.50347,7.42867,-62.8262,-54.2711,-27.4607,-33.4002,-29.4516,-25.2553,-4.9331,-57.1174
283.798,0.819306,0.41623,3,7,0,-281.399,-3.24792,9.56217,-2.54622,7.44216,-8.47483,57.8542,26.4833,-62.0007,78.1896,-26.3628,-21.9423,105.6
283.971,0.565935,0.419457,3,7,0,-279.893,-3.23893,9.57014,-2.54834,7.42013,-41.7923,-107.521,-31.1522,-18.5146,46.4433,51.1916,-21.2505,-26.2334
283.978,0.999039,0.384039,3,7,0,-283.168,-3.25927,9.57004,-2.39621,7.43585,-23.1743,61.2876,-3.01971,-11.882,1.90917,3.95464,27.1093,-2.64141
281.918,0.894218,0.41427,2,7,0,-279.053,-3.2722,9.57142,-2.61734,7.45412,-6.87031,50.1299,-38.6888,10.129,39.19,-48.3649,-46.5973,104.697
284.107,0.868664,0.429487,2,3,0,-280,-3.29113,9.5777,-2.55553,7.45452,-8.11972,-93.648,-39.5992,37.0959,-62.8023,-74.3867,-21.7638,-7.22462
284.635,0.981385,0.440972,3,7,0,-282.921,-3.29929,9.58732,-2.48663,7.45437,7.98508,49.9983,21.2773,-55.2266,-58.9632,-10.089,2.596,-30.9551
285.046,0.839624,0.472487,2,5,0,-283.615,-3.26707,9.57461,-2.47942,7.44802,7.07856,-73.1427,0.759789,-58.6979,42.98,21.5403,3.61213,64.6734
284.785,0.56036,0.479809,3,7,0,-283.144,-3.26635,9.57969,-2.48104,7.42899,-53.8802,-42.8043,0.590861,-16.3765,-32.3785,29.2434,3.21593,-79.1681
283.653,0.767533,0.4384,2,7,0,-283.351,-3.24596,9.57029,-2.49992,7.44497,-4.29008,33.3194,2.23849,-26.0596,138.721,75.796,-6.37435,149.732
284.892,0.976487,0.433224,2,7,0,-282.709,-3.24852,9.5647,-2.52056,7.42858,-7.11186,-39.7826,-11.9368,-93.9842,3.20636,-30.8648,-11.3771,-18.4131
284.811,0.742973,0.463306,3,7,0,-283.927,-3.25842,9.56407,-2.52336,7.44054,42.4418,-1.33117,-5.64301,4.10622,5.39683,-60.4439,-12.418,28.9397
283.354,0.938016,0.453602,3,11,0,-282.584,-3.31617,9.60092,-2.44511,7.46521,-9.58231,65.2374,5.15315,21.9311,-32.756,51.0709,15.5644,-0.641728
279.616,0.809431,0.47808,2,7,0,-276.982,-3.26112,9.5659,-2.6572,7.44698,-33.7499,45.7983,13.0094,89.3139,45.988,-76.3559,-64.6241,97.23
275.86,0.20173,0.479971,3,7,0,-273.103,-3.34125,9.60018,-2.28608,7.49498,-44.5646,51.313,-2.26568,-87.3032,-22.3775,14.8934,51.5728,79.276
278.316,0.994258,0.383012,2,3,0,-275.561,-3.34652,9.59779,-2.34164,7.49111,-18.8779,-0.0491969,38.2836,29.4726,-76.0897,-36.1792,38.251,36.1349
284.696,0.919866,0.41235,3,7,0,-276.63,-3.26671,9.58433,-2.47376,7.4322,-17.8153,129.002,48.9366,92.4487,5.66789,76.3982,6.09994,-43.4767
285.042,0.929505,0.431625,3,11,0,-283.005,-3.26302,9.56969,-2.46606,7.43278,17.4956,-114.917,3.88914,14.1129,-37.9877,-33.6396,6.96848,-49.1383
284.217,0.743287,0.45344,3,11,0,-282.996,-3.30676,9.59107,-2.52607,7.46391,50.0089,-5.24285,3.9506,14.6778,-36.4448,0.912278,-10.01,18.8649
284.75,0.590497,0.444008,3,7,0,-281.792,-3.28178,9.58683,-2.52501,7.44139,-16.827,-126.162,15.2084,-34.9203,-26.0262,41.4902,-9.52547,-49.0832
284.963,0.814452,0.410409,3,7,0,-283.799,-3.26603,9.58011,-2.48384,7.44463,-10.1028,-69.5351,15.4528,-16.2869,57.8356,68.6279,2.86969,54.5766
284.089,0.974433,0.412823,2,3,0,-284.007,-3.28519,9.58391,-2.43921,7.43801,0.157732,-12.4389,2.29283,16.3973,-72.0001,1.27619,15.8487,-90.332
283.378,0.972145,0.441092,2,7,0,-282.57,-3.2782,9.58527,-2.40872,7.43244,28.5371,3.24616,15.539,-13.0368,-51.2706,35.6672,24.2844,-89.3501
282.407,0.56462,0.470878,2,3,0,-279.657,-3.28666,9.58626,-2.47889,7.42532,-23.2721,-106.649,-21.2362,30.2934,-146.298,-19.453,0.181406,-208.466
282.552,1,0.431037,3,7,0,-281.17,-3.26856,9.55577,-2.38995,7.43888,18.983,91.1337,5.30017,9.21286,-88.0702,-135.094,24.1912,-49.6941
283.603,0.908905,0.464995,3,7,0,-278.732,-3.28233,9.57504,-2.42379,7.43583,-8.1523,162.986,-26.2753,7.87709,-103.542,-58.8055,18.3712,-107.092
284.808,0.98114,0.484676,2,7,0,-282.972,-3.25601,9.56988,-2.43568,7.43533,-54.9577,40.7571,11.3349,4.80408,17.0342,9.92564,16.1828,8.92109
284.116,0.594757,0.51913,3,11,0,-280.478,-3.30277,9.58981,-2.4729,7.46891,6.40024,-97.5358,14.4187,-100.659,12.4384,28.9937,6.4565,78.0069
284.578,0.333522,0.480657,2,7,0,-279.87,-3.28771,9.58163,-2.52449,7.4434,31.2272,85.9508,9.87685,126.177,-81.932,-35.8331,-10.5069,-78.8458
284.541,0.874669,0.403319,3,7,0,-283.258,-3.27081,9.57291,-2.46562,7.43063,33.8906,49.2814,13.4714,-24.7114,-81.1426,-46.0565,6.58754,-101.619
283.186,0.968914,0.414999,3,7,0,-280.853,-3.29477,9.59162,-2.57168,7.46503,-19.6675,-28.1259,-34.5259,-19.5468,59.9151,74.0932,-26.3787,112.031
281.978,0.517757,0.442447,3,7,0,-278.701,-3.32412,9.59253,-2.51628,7.45686,-30.5425,28.5386,40.3329,-15.3457,-188.24,-95.4993,-11.1969,-146.837
281.754,0.965538,0.397979,2,3,0,-281.474,-3.29049,9.60092,-2.49222,7.47025,-12.6859,15.5459,-10.1351,3.02855,154.503,193.191,-2.55386,186.453
281.233,0.900747,0.423757,2,3,0,-280.361,-3.31532,9.57921,-2.45677,7.45036,37.4292,-34.2011,5.24767,-10.4712,-212.261,-157.192,3.96274,-164.401
280.957,1,0.440319,3,7,0,-278.663,-3.3447,9.59527,-2.48703,7.47828,34.6423,-28.8797,3.72043,91.152,-175.677,-118.822,-3.29304,-61.9107
281.838,0.842182,0.474942,3,7,0,-279.534,-3.31425,9.61115,-2.5693,7.46602,-15.5254,-64.7973,-0.860225,-91.3324,40.9964,160.587,-24.986,46.6724
281.006,0.532409,0.482728,2,3,0,-279.486,-3.32159,9.6127,-2.58273,7.47425,36.8989,-18.443,12.8193,54.6026,51.4975,155.06,-30.5201,88.8581
284.177,0.967319,0.436646,3,7,0,-279.842,-3.2778,9.58096,-2.53097,7.45916,-56.0709,57.199,-34.1746,51.1398,76.3773,48.2391,-13.337,124.939
283.884,0.983503,0.465206,3,7,0,-282.639,-3.28956,9.59929,-2.49241,7.4528,-14.5781,-78.8844,12.032,15.1805,54.6767,143.105,1.20558,37.4032
283.826,0.934845,0.49865,3,7,0,-282.835,-3.28388,9.57712,-2.43067,7.46388,-0.597087,-73.7704,-8.40011,-24.7812,35.0682,5.25661,17.1966,101.233
284.922,0.998239,0.524791,3,7,0,-283.168,-3.25,9.57443,-2.47712,7.43011,-12.0535,-15.3198,20.2278,71.1736,47.91,62.6625,3.9059,8.63749
283.685,0.677048,0.565618,2,3,0,-283.393,-3.26929,9.58111,-2.47514,7.42146,13.691,21.5138,1.58634,-26.6965,-84.5818,12.1011,3.06147,-153.976
283.061,0.991117,0.540253,4,15,0,-281.553,-3.2085,9.55427,-2.46024,7.41402,17.59,-91.2557,-8.05179,23.1134,112.897,34.8988,2.40956,57.2307
285.125,0.985519,0.580707,3,7,0,-283.045,-3.27511,9.57348,-2.49488,7.45027,20.8816,-57.9343,-8.90971,-81.5185,0.841614,-25.4385,-1.26822,38.2347
285.125,0.0134178,0.622863,2,7,0,-279.284,-3.27511,9.57348,-2.49488,7.45027,1.82771,-47.8427,14.3025,-163.878,0.841614,-25.4385,-1.26822,38.2347
284.412,0.889263,0.463611,3,7,0,-283.577,-3.24195,9.57324,-2.45055,7.42296,-3.92143,-8.13366,-19.9984,-28.5645,49.2009,74.6511,11.0744,-8.34168
280.637,0.503705,0.47961,2,5,0,-279.678,-3.25777,9.55862,-2.45947,7.40675,-10.9945,71.8244,5.25374,27.1325,-195.488,-158.339,-1.55303,-251.846
280.832,1,0.429249,2,3,0,-278.888,-3.25632,9.55372,-2.46911,7.41008,-45.4243,-0.284195,5.73193,-69.825,-194.6,-193.072,-4.90414,-231.787
283.397,0.991509,0.462923,3,15,0,-280.774,-3.30257,9.57826,-2.45279,7.45124,-19.9639,-24.3982,12.2642,-104.503,-133.639,-101.614,9.39501,-90.2205
283.842,0.934807,0.497636,3,7,0,-282.692,-3.26512,9.57359,-2.52964,7.45578,-4.44402,-67.6305,13.4358,-32.7943,101.535,34.5662,-14.7749,151.256
283.337,0.954592,0.523669,3,7,0,-281.288,-3.24366,9.54782,-2.45229,7.42214,9.74209,81.1233,-20.2051,-46.5118,-76.473,-156.322,4.67085,-74.6971
283.285,0.628784,0.555162,3,7,0,-281.717,-3.21795,9.56298,-2.43117,7.4063,-16.8031,-81.4048,9.92099,-42.9296,52.8051,57.716,13.3105,-32.816
282.309,0.868888,0.520789,3,7,0,-279.371,-3.23268,9.56014,-2.59597,7.41834,9.71038,-11.9754,33.0755,-74.3137,27.8076,-35.1384,-41.0824,-31.36
282.643,0.172313,0.534624,2,3,0,-279.763,-3.26005,9.55897,-2.52152,7.42022,-40.314,13.0458,35.5404,10.2534,-153.026,-165.931,-17.0593,-176.215
281.474,0.947079,0.422588,3,7,0,-277.435,-3.21975,9.57894,-2.42993,7.40649,4.2082,120.455,32.7009,35.8928,110.993,185.701,12.5032,-9.84216
282.002,0.9088,0.44674,3,7,0,-279.237,-3.20519,9.53793,-2.50021,7.41174,25.6685,-33.9903,-4.31048,108.47,54.5917,-118.647,-14.6405,25.8364
279.874,0.886601,0.46553,3,7,0,-278.357,-3.21067,9.56724,-2.54525,7.38548,27.403,-87.4673,2.54601,22.7547,8.48143,87.8398,-29.1109,-180.204
281.78,1,0.481082,3,7,0,-278.915,-3.20415,9.5346,-2.43301,7.41362,29.3468,43.8868,-27.5203,-70.1482,49.3192,-116.54,5.7961,35.5501
283.172,0.765345,0.518743,2,3,0,-280.273,-3.2129,9.55839,-2.47127,7.41764,33.9905,-128.631,6.506,2.55067,126.96,60.0985,-0.251155,72.3717
284.312,0.973719,0.512233,3,7,0,-282.551,-3.28493,9.56764,-2.48019,7.4542,11.4605,-62.5276,-10.5199,-71.0651,-66.2242,-113.425,0.921916,3.60816
284.265,0.941905,0.546897,3,7,0,-282.768,-3.25052,9.55534,-2.46151,7.42716,6.01279,28.0892,-23.5022,-48.6948,-58.5302,-113.872,4.70232,-57.1185
284.265,0.0225932,0.576973,1,1,0,-282.473,-3.25052,9.55534,-2.46151,7.42716,-44.4501,-19.3296,3.04736,-65.0438,-58.5302,-113.872,4.70232,-57.1185
284.323,0.752576,0.431319,3,7,0,-282.813,-3.24063,9.5752,-2.49803,7.42064,53.5445,33.2879,3.72627,9.08324,58.9079,94.4919,-3.86951,-17.5395
283.673,0.797767,0.423891,2,7,0,-282.184,-3.24159,9.54939,-2.46534,7.42098,-29.501,61.2791,-11.7172,-42.051,-65.336,-141.382,1.41022,-71.7364
284.299,0.824248,0.423706,2,7,0,-281.894,-3.26375,9.56205,-2.42669,7.4439,65.3538,-50.1467,-1.69831,21.433,-17.0216,-69.4659,16.934,19.5351
284.382,0.979775,0.427741,2,7,0,-283.222,-3.26901,9.58865,-2.52322,7.43652,8.54128,-43.7153,22.8057,2.52037,39.9571,116.259,-9.45391,-12.4787
284.384,0.980828,0.457707,3,15,0,-283.399,-3.29321,9.59315,-2.49554,7.44485,-29.1794,-27.4107,10.3401,40.237,-45.3228,50.5653,0.134378,-66.6978
283.868,0.941213,0.489954,3,7,0,-283.403,-3.25078,9.55808,-2.50125,7.44773,-14.2149,42.6948,-7.93644,8.78156,64.8739,-58.329,-8.13331,119.361
283.868,0.26087,0.51674,2,7,0,-280.764,-3.25078,9.55808,-2.50125,7.44773,48.785,8.44048,-24.9586,70.9295,64.8739,-58.329,-8.13331,119.361
284.337,0.957801,0.422479,2,7,0,-281.922,-3.26336,9.57624,-2.42311,7.43008,25.1772,-68.8563,-22.0012,58.7215,-22.031,21.7742,20.1767,-53.955
279.228,0.546017,0.448354,3,7,0,-277.08,-3.33411,9.57927,-2.52087,7.47007,9.96445,3.04051,30.0165,-56.2263,-251.594,-242.294,-20.1289,-118.553
283.445,0.995239,0.407873,3,15,0,-279.098,-3.27355,9.5924,-2.56469,7.43876,18.2228,56.5036,-4.7093,138.747,47.1772,138.177,-23.7863,-11.3996
283.423,0.909862,0.43895,2,7,0,-281.121,-3.29267,9.56809,-2.51446,7.46455,0.843323,-58.7758,23.6605,68.1443,-59.1795,-137.863,-11.5268,52.1793
283.853,0.567015,0.45754,3,11,0,-281.123,-3.23068,9.57021,-2.44953,7.42227,33.4926,120.558,-10.2075,11.4168,96.0267,96.7906,9.80149,37.9539
283.193,0.968588,0.419529,3,15,0,-281.45,-3.24971,9.57366,-2.54337,7.41242,28.7989,11.6419,28.4458,-5.18929,-57.8354,11.341,-20.7344,-157.322
283.785,0.996921,0.446999,3,7,0,-282.504,-3.29628,9.57188,-2.45214,7.45873,19.2252,-2.0302,-13.9392,-63.9483,-86.3911,-109.809,9.45737,-10.4639
282.627,0.680328,0.481328,3,15,0,-280.159,-3.22598,9.56474,-2.51489,7.39828,61.7762,-55.9341,-1.30284,37.8626,-28.2526,14.7204,-14.3119,-153.247
284.96,1,0.460449,3,7,0,-282.668,-3.24608,9.56392,-2.47212,7.43317,44.4987,24.7126,-10.6612,-75.7938,38.4748,-7.31078,4.00642,32.3431
285.053,0.944231,0.496366,3,11,0,-284.558,-3.27171,9.5793,-2.5296,7.44035,28.4901,-29.0134,-1.20172,3.49186,-4.95958,19.0197,-11.582,-16.2699
285.053,0.913631,0.524039,2,7,0,-284.157,-3.27171,9.5793,-2.5296,7.44035,35.7711,-33.8552,1.94133,-27.1652,-4.95958,19.0197,-11.582,-16.2699
284.409,0.929001,0.546956,3,7,0,-283.74,-3.29486,9.59375,-2.51965,7.45831,17.6547,-21.9745,-7.79496,-43.0831,25.0753,78.3133,-7.22538,44.6792
284.409,0.404532,0.574153,2,3,0,-282.863,-3.29486,9.59375,-2.51965,7.45831,24.0114,-58.9349,-7.16312,60.8068,25.0753,78.3133,-7.22538,44.6792
284.821,0.90397,0.495504,3,7,0,-283.208,-3.25098,9.56231,-2.51761,7.42974,11.2653,-23.1567,16.8343,-72.4008,-18.276,-63.5734,-10.9267,-28.0536
283.397,0.785042,0.515305,3,7,0,-282.523,-3.30758,9.60209,-2.50137,7.46973,-8.82912,35.3539,10.3901,50.1694,51.5196,114.215,-1.94727,91.052
284.023,0.855677,0.512621,2,7,0,-282.049,-3.29138,9.59546,-2.48618,7.46033,-17.7494,76.3397,-8.21519,68.6324,64.907,116.023,2.88989,82.5152
283.07,0.886045,0.523574,3,11,0,-281.47,-3.23812,9.54326,-2.46793,7.43479,-27.6396,-32.182,-25.6222,10.0164,1.19938,-154.116,-1.36768,44.1794
284.649,0.989953,0.540851,3,7,0,-282.867,-3.28712,9.57499,-2.51361,7.45806,20.6094,48.659,13.8975,-69.7377,-24.7108,-58.6938,-7.83062,42.609
284.854,0.643394,0.580774,3,7,0,-284.206,-3.2706,9.58152,-2.46027,7.43501,-6.00836,-21.6299,5.26876,-51.9065,-15.7569,39.764,10.2746,-46.1438
284.266,0.997328,0.548007,3,7,0,-283.994,-3.30124,9.58273,-2.50778,7.46681,-13.0566,4.22645,-9.37408,15.4367,-25.9508,-37.3251,-5.44458,56.5785
284.266,0.12786,0.590063,3,7,0,-280.985,-3.30124,9.58273,-2.50778,7.46681,-18.229,-113.593,-21.2526,-55.3172,-25.9508,-37.3251,-5.44458,56.5785
283.321,0.908311,0.459411,4,15,0,-282.578,-3.31117,9.59631,-2.49734,7.47683,3.1304,47.9298,5.8186,-43.4401,37.9165,59.8746,-1.71341,118.815
283.46,0.462108,0.478523,3,7,0,-280.194,-3.30141,9.60182,-2.44778,7.45895,28.0618,122.049,-0.801083,65.7906,25.1812,115.542,15.0035,27.6428
284.473,0.959967,0.422054,3,7,0,-282.573,-3.28615,9.59311,-2.52346,7.44908,-39.0934,68.0535,17.0048,-19.9327,24.9961,97.1841,-8.50079,10.7123
282.28,0.663356,0.448157,3,7,0,-280.328,-3.32939,9.60153,-2.55643,7.47844,36.0916,75.1229,-18.562,1.46525,-48.7694,5.04144,-21.5526,46.219
282.745,0.684817,0.426074,3,15,0,-277.864,-3.23475,9.55373,-2.38606,7.41248,-29.7319,33.4777,-11.0453,146.063,-43.4193,-65.8498,25.3072,-80.1086
283.176,0.904528,0.408339,2,7,0,-280.414,-3.24601,9.55898,-2.49946,7.44999,-20.2356,69.2053,-29.6749,48.436,111.436,-21.175,-8.81035,166.779
284.614,0.736211,0.424721,2,7,0,-281.455,-3.25094,9.56955,-2.50797,7.42039,-38.5527,26.4466,1.06348,-110.995,-35.8762,-11.9626,-7.27876,-92.7162
282.949,0.813319,0.414913,3,7,0,-282.816,-3.22636,9.55778,-2.5263,7.4328,-1.19854,8.58078,-5.93105,-18.1935,139.761,20.2391,-18.0823,134.61
