X1,path,count,well,field,day,time,cell_type,date,treatment
676,LCC9_mCh_iin co-culture_C2_4_2019y12m17d_12h00m.tif,1481,C2,4,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
677,LCC9_mCh_iin co-culture_C2_4_2019y12m17d_14h00m.tif,1461,C2,4,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
678,LCC9_mCh_iin co-culture_C2_4_2019y12m17d_16h00m.tif,1461,C2,4,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
679,LCC9_mCh_iin co-culture_C2_4_2019y12m17d_18h00m.tif,1496,C2,4,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
680,LCC9_mCh_iin co-culture_C2_4_2019y12m17d_20h00m.tif,1484,C2,4,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
681,LCC9_mCh_iin co-culture_C2_4_2019y12m17d_22h00m.tif,1509,C2,4,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
682,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_00h00m.tif,1555,C2,4,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
683,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_02h00m.tif,1502,C2,4,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
684,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_04h00m.tif,1563,C2,4,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
685,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_06h00m.tif,1502,C2,4,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
686,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_08h00m.tif,1427,C2,4,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
687,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_10h00m.tif,1450,C2,4,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
688,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_12h00m.tif,1556,C2,4,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
689,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_14h00m.tif,1483,C2,4,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
690,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_16h00m.tif,1511,C2,4,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
691,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_18h00m.tif,1456,C2,4,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
692,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_20h00m.tif,1462,C2,4,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
693,LCC9_mCh_iin co-culture_C2_4_2019y12m18d_22h00m.tif,1451,C2,4,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
694,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_00h00m.tif,1461,C2,4,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
695,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_02h00m.tif,1398,C2,4,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
696,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_04h00m.tif,1420,C2,4,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
697,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_06h00m.tif,1438,C2,4,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
698,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_08h00m.tif,1397,C2,4,19,8,LCC9,2019-12-19T08:00:00Z,vehicle
699,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_10h00m.tif,1375,C2,4,19,10,LCC9,2019-12-19T10:00:00Z,vehicle
700,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_12h00m.tif,1358,C2,4,19,12,LCC9,2019-12-19T12:00:00Z,vehicle
701,LCC9_mCh_iin co-culture_C2_4_2019y12m19d_14h00m.tif,1344,C2,4,19,14,LCC9,2019-12-19T14:00:00Z,vehicle
702,LCC9_mCh_iin co-culture_C2_5_2019y12m10d_16h00m.tif,851,C2,5,10,16,LCC9,2019-12-10T16:00:00Z,vehicle
703,LCC9_mCh_iin co-culture_C2_5_2019y12m10d_18h00m.tif,881,C2,5,10,18,LCC9,2019-12-10T18:00:00Z,vehicle
704,LCC9_mCh_iin co-culture_C2_5_2019y12m10d_20h00m.tif,904,C2,5,10,20,LCC9,2019-12-10T20:00:00Z,vehicle
705,LCC9_mCh_iin co-culture_C2_5_2019y12m10d_22h00m.tif,897,C2,5,10,22,LCC9,2019-12-10T22:00:00Z,vehicle
706,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_00h00m.tif,937,C2,5,11,0,LCC9,2019-12-11T00:00:00Z,vehicle
707,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_02h00m.tif,938,C2,5,11,2,LCC9,2019-12-11T02:00:00Z,vehicle
708,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_04h00m.tif,909,C2,5,11,4,LCC9,2019-12-11T04:00:00Z,vehicle
709,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_06h00m.tif,989,C2,5,11,6,LCC9,2019-12-11T06:00:00Z,vehicle
710,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_08h00m.tif,977,C2,5,11,8,LCC9,2019-12-11T08:00:00Z,vehicle
711,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_12h00m.tif,1049,C2,5,11,12,LCC9,2019-12-11T12:00:00Z,vehicle
712,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_10h00m.tif,960,C2,5,11,10,LCC9,2019-12-11T10:00:00Z,vehicle
713,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_14h00m.tif,1021,C2,5,11,14,LCC9,2019-12-11T14:00:00Z,vehicle
714,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_16h00m.tif,1120,C2,5,11,16,LCC9,2019-12-11T16:00:00Z,vehicle
715,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_18h00m.tif,1072,C2,5,11,18,LCC9,2019-12-11T18:00:00Z,vehicle
716,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_20h00m.tif,1093,C2,5,11,20,LCC9,2019-12-11T20:00:00Z,vehicle
717,LCC9_mCh_iin co-culture_C2_5_2019y12m11d_22h00m.tif,1140,C2,5,11,22,LCC9,2019-12-11T22:00:00Z,vehicle
718,LCC9_mCh_iin co-culture_C2_5_2019y12m12d_00h00m.tif,1123,C2,5,12,0,LCC9,2019-12-12T00:00:00Z,vehicle
719,LCC9_mCh_iin co-culture_C2_5_2019y12m16d_14h00m.tif,1911,C2,5,16,14,LCC9,2019-12-16T14:00:00Z,vehicle
720,LCC9_mCh_iin co-culture_C2_5_2019y12m16d_16h00m.tif,1953,C2,5,16,16,LCC9,2019-12-16T16:00:00Z,vehicle
721,LCC9_mCh_iin co-culture_C2_5_2019y12m16d_18h00m.tif,1943,C2,5,16,18,LCC9,2019-12-16T18:00:00Z,vehicle
722,LCC9_mCh_iin co-culture_C2_5_2019y12m16d_20h00m.tif,1999,C2,5,16,20,LCC9,2019-12-16T20:00:00Z,vehicle
723,LCC9_mCh_iin co-culture_C2_5_2019y12m16d_22h00m.tif,1977,C2,5,16,22,LCC9,2019-12-16T22:00:00Z,vehicle
724,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_00h00m.tif,1980,C2,5,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
725,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_02h00m.tif,1969,C2,5,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
726,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_04h00m.tif,2030,C2,5,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
727,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_06h00m.tif,1959,C2,5,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
728,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_08h00m.tif,1932,C2,5,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
729,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_10h00m.tif,1948,C2,5,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
730,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_12h00m.tif,1910,C2,5,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
731,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_14h00m.tif,1950,C2,5,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
732,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_16h00m.tif,2036,C2,5,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
733,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_18h00m.tif,1912,C2,5,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
734,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_20h00m.tif,1936,C2,5,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
735,LCC9_mCh_iin co-culture_C2_5_2019y12m17d_22h00m.tif,1900,C2,5,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
736,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_00h00m.tif,1845,C2,5,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
737,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_02h00m.tif,1914,C2,5,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
738,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_04h00m.tif,1937,C2,5,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
739,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_06h00m.tif,1938,C2,5,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
740,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_08h00m.tif,1909,C2,5,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
741,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_10h00m.tif,1922,C2,5,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
742,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_12h00m.tif,1988,C2,5,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
743,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_14h00m.tif,2008,C2,5,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
744,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_16h00m.tif,2015,C2,5,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
745,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_18h00m.tif,1955,C2,5,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
746,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_20h00m.tif,1921,C2,5,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
747,LCC9_mCh_iin co-culture_C2_5_2019y12m18d_22h00m.tif,1928,C2,5,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
748,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_00h00m.tif,1931,C2,5,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
749,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_02h00m.tif,1898,C2,5,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
750,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_04h00m.tif,1957,C2,5,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
751,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_06h00m.tif,1861,C2,5,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
752,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_08h00m.tif,1864,C2,5,19,8,LCC9,2019-12-19T08:00:00Z,vehicle
753,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_10h00m.tif,1958,C2,5,19,10,LCC9,2019-12-19T10:00:00Z,vehicle
754,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_12h00m.tif,2047,C2,5,19,12,LCC9,2019-12-19T12:00:00Z,vehicle
755,LCC9_mCh_iin co-culture_C2_5_2019y12m19d_14h00m.tif,1982,C2,5,19,14,LCC9,2019-12-19T14:00:00Z,vehicle
756,LCC9_mCh_iin co-culture_C2_6_2019y12m10d_16h00m.tif,709,C2,6,10,16,LCC9,2019-12-10T16:00:00Z,vehicle
757,LCC9_mCh_iin co-culture_C2_6_2019y12m10d_18h00m.tif,668,C2,6,10,18,LCC9,2019-12-10T18:00:00Z,vehicle
758,LCC9_mCh_iin co-culture_C2_6_2019y12m10d_20h00m.tif,704,C2,6,10,20,LCC9,2019-12-10T20:00:00Z,vehicle
759,LCC9_mCh_iin co-culture_C2_6_2019y12m10d_22h00m.tif,725,C2,6,10,22,LCC9,2019-12-10T22:00:00Z,vehicle
760,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_00h00m.tif,754,C2,6,11,0,LCC9,2019-12-11T00:00:00Z,vehicle
761,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_02h00m.tif,755,C2,6,11,2,LCC9,2019-12-11T02:00:00Z,vehicle
762,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_04h00m.tif,766,C2,6,11,4,LCC9,2019-12-11T04:00:00Z,vehicle
763,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_06h00m.tif,829,C2,6,11,6,LCC9,2019-12-11T06:00:00Z,vehicle
764,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_08h00m.tif,868,C2,6,11,8,LCC9,2019-12-11T08:00:00Z,vehicle
765,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_10h00m.tif,822,C2,6,11,10,LCC9,2019-12-11T10:00:00Z,vehicle
766,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_12h00m.tif,867,C2,6,11,12,LCC9,2019-12-11T12:00:00Z,vehicle
767,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_14h00m.tif,882,C2,6,11,14,LCC9,2019-12-11T14:00:00Z,vehicle
768,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_16h00m.tif,934,C2,6,11,16,LCC9,2019-12-11T16:00:00Z,vehicle
769,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_18h00m.tif,967,C2,6,11,18,LCC9,2019-12-11T18:00:00Z,vehicle
770,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_20h00m.tif,968,C2,6,11,20,LCC9,2019-12-11T20:00:00Z,vehicle
771,LCC9_mCh_iin co-culture_C2_6_2019y12m11d_22h00m.tif,971,C2,6,11,22,LCC9,2019-12-11T22:00:00Z,vehicle
772,LCC9_mCh_iin co-culture_C2_6_2019y12m12d_00h00m.tif,1025,C2,6,12,0,LCC9,2019-12-12T00:00:00Z,vehicle
773,LCC9_mCh_iin co-culture_C2_6_2019y12m16d_14h00m.tif,1543,C2,6,16,14,LCC9,2019-12-16T14:00:00Z,vehicle
774,LCC9_mCh_iin co-culture_C2_6_2019y12m16d_16h00m.tif,1519,C2,6,16,16,LCC9,2019-12-16T16:00:00Z,vehicle
775,LCC9_mCh_iin co-culture_C2_6_2019y12m16d_18h00m.tif,1587,C2,6,16,18,LCC9,2019-12-16T18:00:00Z,vehicle
776,LCC9_mCh_iin co-culture_C2_6_2019y12m16d_20h00m.tif,1538,C2,6,16,20,LCC9,2019-12-16T20:00:00Z,vehicle
777,LCC9_mCh_iin co-culture_C2_6_2019y12m16d_22h00m.tif,1516,C2,6,16,22,LCC9,2019-12-16T22:00:00Z,vehicle
778,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_00h00m.tif,1552,C2,6,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
779,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_02h00m.tif,1522,C2,6,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
780,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_04h00m.tif,1516,C2,6,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
781,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_06h00m.tif,1575,C2,6,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
782,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_08h00m.tif,1580,C2,6,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
783,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_10h00m.tif,1643,C2,6,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
784,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_12h00m.tif,1646,C2,6,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
785,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_14h00m.tif,1701,C2,6,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
786,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_16h00m.tif,1673,C2,6,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
787,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_18h00m.tif,1726,C2,6,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
788,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_20h00m.tif,1716,C2,6,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
789,LCC9_mCh_iin co-culture_C2_6_2019y12m17d_22h00m.tif,1702,C2,6,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
790,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_00h00m.tif,1689,C2,6,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
791,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_02h00m.tif,1721,C2,6,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
792,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_04h00m.tif,1663,C2,6,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
793,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_06h00m.tif,1730,C2,6,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
794,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_08h00m.tif,1672,C2,6,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
795,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_10h00m.tif,1783,C2,6,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
796,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_12h00m.tif,1800,C2,6,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
797,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_14h00m.tif,1790,C2,6,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
798,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_16h00m.tif,1799,C2,6,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
799,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_18h00m.tif,1785,C2,6,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
800,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_20h00m.tif,1778,C2,6,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
801,LCC9_mCh_iin co-culture_C2_6_2019y12m18d_22h00m.tif,1771,C2,6,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
802,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_02h00m.tif,1788,C2,6,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
803,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_00h00m.tif,1814,C2,6,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
804,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_04h00m.tif,1847,C2,6,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
805,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_06h00m.tif,1687,C2,6,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
806,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_08h00m.tif,1826,C2,6,19,8,LCC9,2019-12-19T08:00:00Z,vehicle
807,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_10h00m.tif,1769,C2,6,19,10,LCC9,2019-12-19T10:00:00Z,vehicle
808,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_12h00m.tif,1797,C2,6,19,12,LCC9,2019-12-19T12:00:00Z,vehicle
809,LCC9_mCh_iin co-culture_C2_6_2019y12m19d_14h00m.tif,1749,C2,6,19,14,LCC9,2019-12-19T14:00:00Z,vehicle
810,LCC9_mCh_iin co-culture_C2_7_2019y12m10d_16h00m.tif,298,C2,7,10,16,LCC9,2019-12-10T16:00:00Z,vehicle
811,LCC9_mCh_iin co-culture_C2_7_2019y12m10d_18h00m.tif,332,C2,7,10,18,LCC9,2019-12-10T18:00:00Z,vehicle
812,LCC9_mCh_iin co-culture_C2_7_2019y12m10d_20h00m.tif,342,C2,7,10,20,LCC9,2019-12-10T20:00:00Z,vehicle
813,LCC9_mCh_iin co-culture_C2_7_2019y12m10d_22h00m.tif,322,C2,7,10,22,LCC9,2019-12-10T22:00:00Z,vehicle
814,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_02h00m.tif,409,C2,7,11,2,LCC9,2019-12-11T02:00:00Z,vehicle
815,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_00h00m.tif,367,C2,7,11,0,LCC9,2019-12-11T00:00:00Z,vehicle
816,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_04h00m.tif,408,C2,7,11,4,LCC9,2019-12-11T04:00:00Z,vehicle
817,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_06h00m.tif,459,C2,7,11,6,LCC9,2019-12-11T06:00:00Z,vehicle
818,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_08h00m.tif,436,C2,7,11,8,LCC9,2019-12-11T08:00:00Z,vehicle
819,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_10h00m.tif,447,C2,7,11,10,LCC9,2019-12-11T10:00:00Z,vehicle
820,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_12h00m.tif,485,C2,7,11,12,LCC9,2019-12-11T12:00:00Z,vehicle
821,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_14h00m.tif,513,C2,7,11,14,LCC9,2019-12-11T14:00:00Z,vehicle
822,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_16h00m.tif,528,C2,7,11,16,LCC9,2019-12-11T16:00:00Z,vehicle
823,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_18h00m.tif,553,C2,7,11,18,LCC9,2019-12-11T18:00:00Z,vehicle
824,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_20h00m.tif,563,C2,7,11,20,LCC9,2019-12-11T20:00:00Z,vehicle
825,LCC9_mCh_iin co-culture_C2_7_2019y12m11d_22h00m.tif,602,C2,7,11,22,LCC9,2019-12-11T22:00:00Z,vehicle
826,LCC9_mCh_iin co-culture_C2_7_2019y12m12d_00h00m.tif,597,C2,7,12,0,LCC9,2019-12-12T00:00:00Z,vehicle
827,LCC9_mCh_iin co-culture_C2_7_2019y12m16d_14h00m.tif,1337,C2,7,16,14,LCC9,2019-12-16T14:00:00Z,vehicle
828,LCC9_mCh_iin co-culture_C2_7_2019y12m16d_16h00m.tif,1366,C2,7,16,16,LCC9,2019-12-16T16:00:00Z,vehicle
829,LCC9_mCh_iin co-culture_C2_7_2019y12m16d_18h00m.tif,1376,C2,7,16,18,LCC9,2019-12-16T18:00:00Z,vehicle
830,LCC9_mCh_iin co-culture_C2_7_2019y12m16d_20h00m.tif,1425,C2,7,16,20,LCC9,2019-12-16T20:00:00Z,vehicle
831,LCC9_mCh_iin co-culture_C2_7_2019y12m16d_22h00m.tif,1374,C2,7,16,22,LCC9,2019-12-16T22:00:00Z,vehicle
832,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_00h00m.tif,1380,C2,7,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
833,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_02h00m.tif,1389,C2,7,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
834,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_04h00m.tif,1420,C2,7,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
835,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_06h00m.tif,1433,C2,7,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
836,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_08h00m.tif,1487,C2,7,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
837,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_10h00m.tif,1600,C2,7,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
838,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_12h00m.tif,1570,C2,7,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
839,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_14h00m.tif,1655,C2,7,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
840,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_16h00m.tif,1628,C2,7,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
841,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_18h00m.tif,1567,C2,7,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
842,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_20h00m.tif,1575,C2,7,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
843,LCC9_mCh_iin co-culture_C2_7_2019y12m17d_22h00m.tif,1620,C2,7,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
844,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_00h00m.tif,1578,C2,7,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
845,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_02h00m.tif,1590,C2,7,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
846,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_04h00m.tif,1648,C2,7,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
847,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_06h00m.tif,1654,C2,7,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
848,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_08h00m.tif,1609,C2,7,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
849,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_10h00m.tif,1634,C2,7,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
850,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_12h00m.tif,1779,C2,7,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
851,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_14h00m.tif,1775,C2,7,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
852,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_16h00m.tif,1730,C2,7,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
853,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_18h00m.tif,1702,C2,7,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
854,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_20h00m.tif,1680,C2,7,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
855,LCC9_mCh_iin co-culture_C2_7_2019y12m18d_22h00m.tif,1656,C2,7,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
856,LCC9_mCh_iin co-culture_C2_7_2019y12m19d_00h00m.tif,1595,C2,7,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
857,LCC9_mCh_iin co-culture_C2_7_2019y12m19d_02h00m.tif,1638,C2,7,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
858,LCC9_mCh_iin co-culture_C2_7_2019y12m19d_04h00m.tif,1673,C2,7,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
859,LCC9_mCh_iin co-culture_C2_7_2019y12m19d_06h00m.tif,1668,C2,7,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
