X1,path,count,well,field,day,time,cell_type,date,treatment
1449,LCC1_egfp in co-culture_C4_6_2019y12m12d_00h00m.tif,299,C4,6,12,0,LCC1,2019-12-12T00:00:00Z,fulvestrant
1450,LCC1_egfp in co-culture_C4_5_2019y12m17d_10h00m.tif,324,C4,5,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
1451,LCC1_egfp in co-culture_C3_1_2019y12m16d_18h00m.tif,280,C3,1,16,18,LCC1,2019-12-16T18:00:00Z,fulvestrant
1452,LCC1_egfp in co-culture_C2_7_2019y12m11d_22h00m.tif,321,C2,7,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
1453,LCC1_egfp in co-culture_C1_3_2019y12m16d_20h00m.tif,1230,C1,3,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
1454,LCC1_egfp in co-culture_C4_1_2019y12m17d_18h00m.tif,311,C4,1,17,18,LCC1,2019-12-17T18:00:00Z,fulvestrant
1455,LCC1_egfp in co-culture_C4_5_2019y12m17d_00h00m.tif,340,C4,5,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
1456,LCC1_egfp in co-culture_C4_1_2019y12m17d_08h00m.tif,325,C4,1,17,8,LCC1,2019-12-17T08:00:00Z,fulvestrant
1457,LCC1_egfp in co-culture_C3_6_2019y12m18d_22h00m.tif,450,C3,6,18,22,LCC1,2019-12-18T22:00:00Z,fulvestrant
1458,LCC1_egfp in co-culture_C3_2_2019y12m17d_22h00m.tif,218,C3,2,17,22,LCC1,2019-12-17T22:00:00Z,fulvestrant
1459,LCC1_egfp in co-culture_C1_4_2019y12m17d_12h00m.tif,1267,C1,4,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
1460,LCC1_egfp in co-culture_C4_2_2019y12m16d_22h00m.tif,520,C4,2,16,22,LCC1,2019-12-16T22:00:00Z,fulvestrant
1461,LCC1_egfp in co-culture_C2_4_2019y12m10d_18h00m.tif,278,C2,4,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
1462,LCC1_egfp in co-culture_C1_4_2019y12m17d_02h00m.tif,1229,C1,4,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
1463,LCC1_egfp in co-culture_C4_5_2019y12m18d_08h00m.tif,297,C4,5,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
1464,LCC1_egfp in co-culture_C3_1_2019y12m19d_00h00m.tif,295,C3,1,19,0,LCC1,2019-12-19T00:00:00Z,fulvestrant
1465,LCC1_egfp in co-culture_C3_5_2019y12m19d_08h00m.tif,359,C3,5,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
1466,LCC1_egfp in co-culture_C4_1_2019y12m18d_00h00m.tif,295,C4,1,18,0,LCC1,2019-12-18T00:00:00Z,fulvestrant
1467,LCC1_egfp in co-culture_C3_1_2019y12m19d_10h00m.tif,334,C3,1,19,10,LCC1,2019-12-19T10:00:00Z,fulvestrant
1468,LCC1_egfp in co-culture_C4_5_2019y12m18d_18h00m.tif,278,C4,5,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
1469,LCC1_egfp in co-culture_C4_1_2019y12m18d_10h00m.tif,262,C4,1,18,10,LCC1,2019-12-18T10:00:00Z,fulvestrant
1470,LCC1_egfp in co-culture_C4_9_2019y12m16d_16h00m.tif,431,C4,9,16,16,LCC1,2019-12-16T16:00:00Z,fulvestrant
1471,LCC1_egfp in co-culture_C2_6_2019y12m16d_18h00m.tif,858,C2,6,16,18,LCC1,2019-12-16T18:00:00Z,vehicle
1472,LCC1_egfp in co-culture_C1_6_2019y12m11d_12h00m.tif,476,C1,6,11,12,LCC1,2019-12-11T12:00:00Z,vehicle
1473,LCC1_egfp in co-culture_C3_9_2019y12m17d_16h00m.tif,266,C3,9,17,16,LCC1,2019-12-17T16:00:00Z,fulvestrant
1474,LCC1_egfp in co-culture_C3_9_2019y12m17d_06h00m.tif,251,C3,9,17,6,LCC1,2019-12-17T06:00:00Z,fulvestrant
1475,LCC1_egfp in co-culture_C1_6_2019y12m11d_02h00m.tif,428,C1,6,11,2,LCC1,2019-12-11T02:00:00Z,vehicle
1476,LCC1_egfp in co-culture_C2_1_2019y12m18d_22h00m.tif,1239,C2,1,18,22,LCC1,2019-12-18T22:00:00Z,vehicle
1477,LCC1_egfp in co-culture_C2_6_2019y12m11d_22h00m.tif,326,C2,6,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
1478,LCC1_egfp in co-culture_C1_2_2019y12m16d_20h00m.tif,852,C1,2,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
1479,LCC1_egfp in co-culture_C4_4_2019y12m17d_10h00m.tif,254,C4,4,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
1480,LCC1_egfp in co-culture_C4_4_2019y12m17d_00h00m.tif,256,C4,4,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
1481,LCC1_egfp in co-culture_C1_1_2019y12m18d_02h00m.tif,663,C1,1,18,2,LCC1,2019-12-18T02:00:00Z,vehicle
1482,LCC1_egfp in co-culture_C1_1_2019y12m18d_12h00m.tif,726,C1,1,18,12,LCC1,2019-12-18T12:00:00Z,vehicle
1483,LCC1_egfp in co-culture_C3_7_2019y12m18d_22h00m.tif,318,C3,7,18,22,LCC1,2019-12-18T22:00:00Z,fulvestrant
1484,LCC1_egfp in co-culture_C3_2_2019y12m10d_18h00m.tif,177,C3,2,10,18,LCC1,2019-12-10T18:00:00Z,fulvestrant
1485,LCC1_egfp in co-culture_C4_6_2019y12m11d_10h00m.tif,285,C4,6,11,10,LCC1,2019-12-11T10:00:00Z,fulvestrant
1486,LCC1_egfp in co-culture_C4_2_2019y12m11d_18h00m.tif,270,C4,2,11,18,LCC1,2019-12-11T18:00:00Z,fulvestrant
1487,LCC1_egfp in co-culture_C1_9_2019y12m16d_14h00m.tif,668,C1,9,16,14,LCC1,2019-12-16T14:00:00Z,vehicle
1488,LCC1_egfp in co-culture_C2_4_2019y12m17d_22h00m.tif,1287,C2,4,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
1489,LCC1_egfp in co-culture_C4_6_2019y12m11d_00h00m.tif,262,C4,6,11,0,LCC1,2019-12-11T00:00:00Z,fulvestrant
1490,LCC1_egfp in co-culture_C4_2_2019y12m11d_08h00m.tif,229,C4,2,11,8,LCC1,2019-12-11T08:00:00Z,fulvestrant
1491,LCC1_egfp in co-culture_C2_3_2019y12m19d_08h00m.tif,1233,C2,3,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
1492,LCC1_egfp in co-culture_C2_7_2019y12m19d_00h00m.tif,958,C2,7,19,0,LCC1,2019-12-19T00:00:00Z,vehicle
1493,LCC1_egfp in co-culture_C4_7_2019y12m12d_00h00m.tif,296,C4,7,12,0,LCC1,2019-12-12T00:00:00Z,fulvestrant
1494,LCC1_egfp in co-culture_C2_7_2019y12m19d_10h00m.tif,939,C2,7,19,10,LCC1,2019-12-19T10:00:00Z,vehicle
1495,LCC1_egfp in co-culture_C1_8_2019y12m16d_20h00m.tif,571,C1,8,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
1496,LCC1_egfp in co-culture_C2_5_2019y12m17d_16h00m.tif,1902,C2,5,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
1497,LCC1_egfp in co-culture_C2_5_2019y12m17d_06h00m.tif,1837,C2,5,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
1498,LCC1_egfp in co-culture_C4_6_2019y12m19d_06h00m.tif,430,C4,6,19,6,LCC1,2019-12-19T06:00:00Z,fulvestrant
1499,LCC1_egfp in co-culture_C2_9_2019y12m19d_08h00m.tif,1017,C2,9,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
1500,LCC1_egfp in co-culture_C3_6_2019y12m18d_06h00m.tif,446,C3,6,18,6,LCC1,2019-12-18T06:00:00Z,fulvestrant
1501,LCC1_egfp in co-culture_C3_6_2019y12m18d_16h00m.tif,457,C3,6,18,16,LCC1,2019-12-18T16:00:00Z,fulvestrant
1502,LCC1_egfp in co-culture_C3_8_2019y12m10d_18h00m.tif,108,C3,8,10,18,LCC1,2019-12-10T18:00:00Z,fulvestrant
1503,LCC1_egfp in co-culture_C4_8_2019y12m11d_18h00m.tif,244,C4,8,11,18,LCC1,2019-12-11T18:00:00Z,fulvestrant
1504,LCC1_egfp in co-culture_C2_7_2019y12m11d_16h00m.tif,320,C2,7,11,16,LCC1,2019-12-11T16:00:00Z,vehicle
1505,LCC1_egfp in co-culture_C1_3_2019y12m16d_14h00m.tif,1164,C1,3,16,14,LCC1,2019-12-16T14:00:00Z,vehicle
1506,LCC1_egfp in co-culture_C4_8_2019y12m11d_08h00m.tif,235,C4,8,11,8,LCC1,2019-12-11T08:00:00Z,fulvestrant
1507,LCC1_egfp in co-culture_C2_7_2019y12m11d_06h00m.tif,286,C2,7,11,6,LCC1,2019-12-11T06:00:00Z,vehicle
1508,LCC1_egfp in co-culture_C3_1_2019y12m11d_16h00m.tif,166,C3,1,11,16,LCC1,2019-12-11T16:00:00Z,fulvestrant
1509,LCC1_egfp in co-culture_C3_8_2019y12m17d_22h00m.tif,378,C3,8,17,22,LCC1,2019-12-17T22:00:00Z,fulvestrant
1510,LCC1_egfp in co-culture_C4_1_2019y12m10d_16h00m.tif,132,C4,1,10,16,LCC1,2019-12-10T16:00:00Z,fulvestrant
1511,LCC1_egfp in co-culture_C4_8_2019y12m16d_22h00m.tif,315,C4,8,16,22,LCC1,2019-12-16T22:00:00Z,fulvestrant
1512,LCC1_egfp in co-culture_C3_1_2019y12m11d_06h00m.tif,142,C3,1,11,6,LCC1,2019-12-11T06:00:00Z,fulvestrant
1513,LCC1_egfp in co-culture_C1_6_2019y12m19d_04h00m.tif,1469,C1,6,19,4,LCC1,2019-12-19T04:00:00Z,vehicle
1514,LCC1_egfp in co-culture_C1_6_2019y12m19d_14h00m.tif,1417,C1,6,19,14,LCC1,2019-12-19T14:00:00Z,vehicle
1515,LCC1_egfp in co-culture_C4_3_2019y12m16d_16h00m.tif,309,C4,3,16,16,LCC1,2019-12-16T16:00:00Z,fulvestrant
1516,LCC1_egfp in co-culture_C3_3_2019y12m17d_16h00m.tif,304,C3,3,17,16,LCC1,2019-12-17T16:00:00Z,fulvestrant
1517,LCC1_egfp in co-culture_C3_3_2019y12m17d_06h00m.tif,283,C3,3,17,6,LCC1,2019-12-17T06:00:00Z,fulvestrant
1518,LCC1_egfp in co-culture_C4_7_2019y12m18d_12h00m.tif,358,C4,7,18,12,LCC1,2019-12-18T12:00:00Z,fulvestrant
1519,LCC1_egfp in co-culture_C3_7_2019y12m19d_12h00m.tif,321,C3,7,19,12,LCC1,2019-12-19T12:00:00Z,fulvestrant
1520,LCC1_egfp in co-culture_C4_7_2019y12m18d_02h00m.tif,347,C4,7,18,2,LCC1,2019-12-18T02:00:00Z,fulvestrant
1521,LCC1_egfp in co-culture_C3_7_2019y12m19d_02h00m.tif,336,C3,7,19,2,LCC1,2019-12-19T02:00:00Z,fulvestrant
1522,LCC1_egfp in co-culture_C1_6_2019y12m17d_08h00m.tif,1449,C1,6,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
1523,LCC1_egfp in co-culture_C1_2_2019y12m17d_00h00m.tif,899,C1,2,17,0,LCC1,2019-12-17T00:00:00Z,vehicle
1524,LCC1_egfp in co-culture_C4_4_2019y12m16d_20h00m.tif,272,C4,4,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
1525,LCC1_egfp in co-culture_C1_6_2019y12m17d_18h00m.tif,1466,C1,6,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
1526,LCC1_egfp in co-culture_C1_2_2019y12m17d_10h00m.tif,956,C1,2,17,10,LCC1,2019-12-17T10:00:00Z,vehicle
1527,LCC1_egfp in co-culture_C3_4_2019y12m17d_20h00m.tif,366,C3,4,17,20,LCC1,2019-12-17T20:00:00Z,fulvestrant
1528,LCC1_egfp in co-culture_C1_1_2019y12m12d_00h00m.tif,284,C1,1,12,0,LCC1,2019-12-12T00:00:00Z,vehicle
1529,LCC1_egfp in co-culture_C2_7_2019y12m18d_20h00m.tif,961,C2,7,18,20,LCC1,2019-12-18T20:00:00Z,vehicle
1530,LCC1_egfp in co-culture_C1_4_2019y12m11d_08h00m.tif,438,C1,4,11,8,LCC1,2019-12-11T08:00:00Z,vehicle
1531,LCC1_egfp in co-culture_C3_6_2019y12m11d_20h00m.tif,287,C3,6,11,20,LCC1,2019-12-11T20:00:00Z,fulvestrant
1532,LCC1_egfp in co-culture_C4_6_2019y12m10d_20h00m.tif,251,C4,6,10,20,LCC1,2019-12-10T20:00:00Z,fulvestrant
1533,LCC1_egfp in co-culture_C1_4_2019y12m11d_18h00m.tif,345,C1,4,11,18,LCC1,2019-12-11T18:00:00Z,vehicle
1534,LCC1_egfp in co-culture_C1_3_2019y12m18d_18h00m.tif,1328,C1,3,18,18,LCC1,2019-12-18T18:00:00Z,vehicle
1535,LCC1_egfp in co-culture_C3_1_2019y12m18d_20h00m.tif,303,C3,1,18,20,LCC1,2019-12-18T20:00:00Z,fulvestrant
1536,LCC1_egfp in co-culture_C1_7_2019y12m18d_10h00m.tif,1257,C1,7,18,10,LCC1,2019-12-18T10:00:00Z,vehicle
1537,LCC1_egfp in co-culture_C1_3_2019y12m18d_08h00m.tif,1329,C1,3,18,8,LCC1,2019-12-18T08:00:00Z,vehicle
1538,LCC1_egfp in co-culture_C1_7_2019y12m18d_00h00m.tif,1241,C1,7,18,0,LCC1,2019-12-18T00:00:00Z,vehicle
1539,LCC1_egfp in co-culture_C4_2_2019y12m17d_02h00m.tif,504,C4,2,17,2,LCC1,2019-12-17T02:00:00Z,fulvestrant
1540,LCC1_egfp in co-culture_C2_9_2019y12m17d_04h00m.tif,898,C2,9,17,4,LCC1,2019-12-17T04:00:00Z,vehicle
1541,LCC1_egfp in co-culture_C4_2_2019y12m17d_12h00m.tif,482,C4,2,17,12,LCC1,2019-12-17T12:00:00Z,fulvestrant
1542,LCC1_egfp in co-culture_C2_9_2019y12m17d_14h00m.tif,885,C2,9,17,14,LCC1,2019-12-17T14:00:00Z,vehicle
1543,LCC1_egfp in co-culture_C1_4_2019y12m16d_22h00m.tif,1225,C1,4,16,22,LCC1,2019-12-16T22:00:00Z,vehicle
1544,LCC1_egfp in co-culture_C2_1_2019y12m19d_12h00m.tif,1192,C2,1,19,12,LCC1,2019-12-19T12:00:00Z,vehicle
1545,LCC1_egfp in co-culture_C2_1_2019y12m19d_02h00m.tif,1229,C2,1,19,2,LCC1,2019-12-19T02:00:00Z,vehicle
1546,LCC1_egfp in co-culture_C2_2_2019y12m17d_20h00m.tif,739,C2,2,17,20,LCC1,2019-12-17T20:00:00Z,vehicle
1547,LCC1_egfp in co-culture_C1_6_2019y12m10d_22h00m.tif,422,C1,6,10,22,LCC1,2019-12-10T22:00:00Z,vehicle
1548,LCC1_egfp in co-culture_C4_8_2019y12m17d_02h00m.tif,303,C4,8,17,2,LCC1,2019-12-17T02:00:00Z,fulvestrant
1549,LCC1_egfp in co-culture_C2_3_2019y12m17d_04h00m.tif,1180,C2,3,17,4,LCC1,2019-12-17T04:00:00Z,vehicle
1550,LCC1_egfp in co-culture_C4_8_2019y12m17d_12h00m.tif,257,C4,8,17,12,LCC1,2019-12-17T12:00:00Z,fulvestrant
1551,LCC1_egfp in co-culture_C2_3_2019y12m17d_14h00m.tif,1216,C2,3,17,14,LCC1,2019-12-17T14:00:00Z,vehicle
1552,LCC1_egfp in co-culture_C1_7_2019y12m10d_16h00m.tif,354,C1,7,10,16,LCC1,2019-12-10T16:00:00Z,vehicle
1553,LCC1_egfp in co-culture_C1_9_2019y12m18d_18h00m.tif,671,C1,9,18,18,LCC1,2019-12-18T18:00:00Z,vehicle
1554,LCC1_egfp in co-culture_C1_9_2019y12m18d_08h00m.tif,710,C1,9,18,8,LCC1,2019-12-18T08:00:00Z,vehicle
1555,LCC1_egfp in co-culture_C2_1_2019y12m11d_04h00m.tif,307,C2,1,11,4,LCC1,2019-12-11T04:00:00Z,vehicle
1556,LCC1_egfp in co-culture_C2_8_2019y12m17d_20h00m.tif,838,C2,8,17,20,LCC1,2019-12-17T20:00:00Z,vehicle
1557,LCC1_egfp in co-culture_C1_5_2019y12m16d_16h00m.tif,1922,C1,5,16,16,LCC1,2019-12-16T16:00:00Z,vehicle
1558,LCC1_egfp in co-culture_C2_1_2019y12m11d_14h00m.tif,417,C2,1,11,14,LCC1,2019-12-11T14:00:00Z,vehicle
1559,LCC1_egfp in co-culture_C1_8_2019y12m17d_00h00m.tif,573,C1,8,17,0,LCC1,2019-12-17T00:00:00Z,vehicle
1560,LCC1_egfp in co-culture_C3_7_2019y12m11d_04h00m.tif,246,C3,7,11,4,LCC1,2019-12-11T04:00:00Z,fulvestrant
1561,LCC1_egfp in co-culture_C3_7_2019y12m11d_14h00m.tif,288,C3,7,11,14,LCC1,2019-12-11T14:00:00Z,fulvestrant
1562,LCC1_egfp in co-culture_C1_8_2019y12m17d_10h00m.tif,545,C1,8,17,10,LCC1,2019-12-17T10:00:00Z,vehicle
1563,LCC1_egfp in co-culture_C2_6_2019y12m18d_14h00m.tif,963,C2,6,18,14,LCC1,2019-12-18T14:00:00Z,vehicle
1564,LCC1_egfp in co-culture_C2_6_2019y12m18d_04h00m.tif,921,C2,6,18,4,LCC1,2019-12-18T04:00:00Z,vehicle
1565,LCC1_egfp in co-culture_C3_5_2019y12m17d_04h00m.tif,382,C3,5,17,4,LCC1,2019-12-17T04:00:00Z,fulvestrant
1566,LCC1_egfp in co-culture_C3_5_2019y12m17d_14h00m.tif,391,C3,5,17,14,LCC1,2019-12-17T14:00:00Z,fulvestrant
1567,LCC1_egfp in co-culture_C4_5_2019y12m16d_14h00m.tif,355,C4,5,16,14,LCC1,2019-12-16T14:00:00Z,fulvestrant
1568,LCC1_egfp in co-culture_C1_3_2019y12m17d_12h00m.tif,1305,C1,3,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
1569,LCC1_egfp in co-culture_C3_5_2019y12m17d_22h00m.tif,389,C3,5,17,22,LCC1,2019-12-17T22:00:00Z,fulvestrant
1570,LCC1_egfp in co-culture_C4_5_2019y12m16d_22h00m.tif,344,C4,5,16,22,LCC1,2019-12-16T22:00:00Z,fulvestrant
1571,LCC1_egfp in co-culture_C2_3_2019y12m10d_18h00m.tif,403,C2,3,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
1572,LCC1_egfp in co-culture_C1_3_2019y12m17d_02h00m.tif,1245,C1,3,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
1573,LCC1_egfp in co-culture_C4_2_2019y12m18d_08h00m.tif,434,C4,2,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
1574,LCC1_egfp in co-culture_C3_6_2019y12m19d_00h00m.tif,463,C3,6,19,0,LCC1,2019-12-19T00:00:00Z,fulvestrant
1575,LCC1_egfp in co-culture_C3_2_2019y12m19d_08h00m.tif,212,C3,2,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
1576,LCC1_egfp in co-culture_C4_6_2019y12m18d_00h00m.tif,361,C4,6,18,0,LCC1,2019-12-18T00:00:00Z,fulvestrant
1577,LCC1_egfp in co-culture_C3_6_2019y12m19d_10h00m.tif,484,C3,6,19,10,LCC1,2019-12-19T10:00:00Z,fulvestrant
1578,LCC1_egfp in co-culture_C4_2_2019y12m18d_18h00m.tif,410,C4,2,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
1579,LCC1_egfp in co-culture_C4_6_2019y12m18d_10h00m.tif,366,C4,6,18,10,LCC1,2019-12-18T10:00:00Z,fulvestrant
1580,LCC1_egfp in co-culture_C4_7_2019y12m10d_22h00m.tif,233,C4,7,10,22,LCC1,2019-12-10T22:00:00Z,fulvestrant
1581,LCC1_egfp in co-culture_C2_1_2019y12m16d_18h00m.tif,1088,C2,1,16,18,LCC1,2019-12-16T18:00:00Z,vehicle
1582,LCC1_egfp in co-culture_C1_1_2019y12m11d_12h00m.tif,256,C1,1,11,12,LCC1,2019-12-11T12:00:00Z,vehicle
1583,LCC1_egfp in co-culture_C3_7_2019y12m11d_22h00m.tif,268,C3,7,11,22,LCC1,2019-12-11T22:00:00Z,fulvestrant
1584,LCC1_egfp in co-culture_C1_1_2019y12m11d_02h00m.tif,238,C1,1,11,2,LCC1,2019-12-11T02:00:00Z,vehicle
1585,LCC1_egfp in co-culture_C2_6_2019y12m18d_22h00m.tif,958,C2,6,18,22,LCC1,2019-12-18T22:00:00Z,vehicle
1586,LCC1_egfp in co-culture_C4_7_2019y12m17d_18h00m.tif,379,C4,7,17,18,LCC1,2019-12-17T18:00:00Z,fulvestrant
1587,LCC1_egfp in co-culture_C2_8_2019y12m17d_16h00m.tif,848,C2,8,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
1588,LCC1_egfp in co-culture_C1_5_2019y12m16d_20h00m.tif,1892,C1,5,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
1589,LCC1_egfp in co-culture_C2_1_2019y12m11d_22h00m.tif,433,C2,1,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
1590,LCC1_egfp in co-culture_C3_7_2019y12m16d_18h00m.tif,293,C3,7,16,18,LCC1,2019-12-16T18:00:00Z,fulvestrant
1591,LCC1_egfp in co-culture_C4_3_2019y12m17d_10h00m.tif,312,C4,3,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
1592,LCC1_egfp in co-culture_C4_7_2019y12m17d_08h00m.tif,402,C4,7,17,8,LCC1,2019-12-17T08:00:00Z,fulvestrant
1593,LCC1_egfp in co-culture_C2_8_2019y12m17d_06h00m.tif,846,C2,8,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
1594,LCC1_egfp in co-culture_C4_3_2019y12m17d_00h00m.tif,308,C4,3,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
1595,LCC1_egfp in co-culture_C1_6_2019y12m18d_02h00m.tif,1466,C1,6,18,2,LCC1,2019-12-18T02:00:00Z,vehicle
1596,LCC1_egfp in co-culture_C1_6_2019y12m18d_12h00m.tif,1457,C1,6,18,12,LCC1,2019-12-18T12:00:00Z,vehicle
1597,LCC1_egfp in co-culture_C3_5_2019y12m10d_18h00m.tif,251,C3,5,10,18,LCC1,2019-12-10T18:00:00Z,fulvestrant
1598,LCC1_egfp in co-culture_C4_1_2019y12m11d_10h00m.tif,181,C4,1,11,10,LCC1,2019-12-11T10:00:00Z,fulvestrant
1599,LCC1_egfp in co-culture_C4_5_2019y12m11d_18h00m.tif,323,C4,5,11,18,LCC1,2019-12-11T18:00:00Z,fulvestrant
1600,LCC1_egfp in co-culture_C2_3_2019y12m17d_22h00m.tif,1227,C2,3,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
1601,LCC1_egfp in co-culture_C1_7_2019y12m10d_20h00m.tif,358,C1,7,10,20,LCC1,2019-12-10T20:00:00Z,vehicle
1602,LCC1_egfp in co-culture_C4_1_2019y12m11d_00h00m.tif,153,C4,1,11,0,LCC1,2019-12-11T00:00:00Z,fulvestrant
1603,LCC1_egfp in co-culture_C4_5_2019y12m11d_08h00m.tif,302,C4,5,11,8,LCC1,2019-12-11T08:00:00Z,fulvestrant
1604,LCC1_egfp in co-culture_C2_4_2019y12m19d_08h00m.tif,1305,C2,4,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
1605,LCC1_egfp in co-culture_C2_2_2019y12m17d_16h00m.tif,717,C2,2,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
1606,LCC1_egfp in co-culture_C4_9_2019y12m17d_10h00m.tif,389,C4,9,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
1607,LCC1_egfp in co-culture_C2_2_2019y12m17d_06h00m.tif,744,C2,2,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
1608,LCC1_egfp in co-culture_C4_9_2019y12m17d_00h00m.tif,431,C4,9,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
1609,LCC1_egfp in co-culture_C4_1_2019y12m19d_06h00m.tif,279,C4,1,19,6,LCC1,2019-12-19T06:00:00Z,fulvestrant
1610,LCC1_egfp in co-culture_C3_1_2019y12m18d_06h00m.tif,293,C3,1,18,6,LCC1,2019-12-18T06:00:00Z,fulvestrant
1611,LCC1_egfp in co-culture_C3_1_2019y12m18d_16h00m.tif,294,C3,1,18,16,LCC1,2019-12-18T16:00:00Z,fulvestrant
1612,LCC1_egfp in co-culture_C2_9_2019y12m17d_22h00m.tif,967,C2,9,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
1613,LCC1_egfp in co-culture_C1_4_2019y12m16d_14h00m.tif,1188,C1,4,16,14,LCC1,2019-12-16T14:00:00Z,vehicle
1614,LCC1_egfp in co-culture_C4_8_2019y12m18d_08h00m.tif,236,C4,8,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
1615,LCC1_egfp in co-culture_C2_7_2019y12m18d_06h00m.tif,964,C2,7,18,6,LCC1,2019-12-18T06:00:00Z,vehicle
1616,LCC1_egfp in co-culture_C3_8_2019y12m19d_08h00m.tif,370,C3,8,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
1617,LCC1_egfp in co-culture_C4_8_2019y12m18d_18h00m.tif,254,C4,8,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
1618,LCC1_egfp in co-culture_C2_7_2019y12m18d_16h00m.tif,926,C2,7,18,16,LCC1,2019-12-18T16:00:00Z,vehicle
1619,LCC1_egfp in co-culture_C3_6_2019y12m11d_16h00m.tif,237,C3,6,11,16,LCC1,2019-12-11T16:00:00Z,fulvestrant
1620,LCC1_egfp in co-culture_C1_9_2019y12m17d_12h00m.tif,659,C1,9,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
1621,LCC1_egfp in co-culture_C4_6_2019y12m10d_16h00m.tif,228,C4,6,10,16,LCC1,2019-12-10T16:00:00Z,fulvestrant
1622,LCC1_egfp in co-culture_C2_9_2019y12m10d_18h00m.tif,354,C2,9,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
1623,LCC1_egfp in co-culture_C1_9_2019y12m17d_02h00m.tif,665,C1,9,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
1624,LCC1_egfp in co-culture_C3_6_2019y12m11d_06h00m.tif,217,C3,6,11,6,LCC1,2019-12-11T06:00:00Z,fulvestrant
1625,LCC1_egfp in co-culture_C1_1_2019y12m19d_04h00m.tif,684,C1,1,19,4,LCC1,2019-12-19T04:00:00Z,vehicle
1626,LCC1_egfp in co-culture_C1_1_2019y12m19d_14h00m.tif,705,C1,1,19,14,LCC1,2019-12-19T14:00:00Z,vehicle
1627,LCC1_egfp in co-culture_C4_4_2019y12m16d_16h00m.tif,296,C4,4,16,16,LCC1,2019-12-16T16:00:00Z,fulvestrant
1628,LCC1_egfp in co-culture_C3_4_2019y12m17d_16h00m.tif,330,C3,4,17,16,LCC1,2019-12-17T16:00:00Z,fulvestrant
1629,LCC1_egfp in co-culture_C3_4_2019y12m17d_06h00m.tif,322,C3,4,17,6,LCC1,2019-12-17T06:00:00Z,fulvestrant
1630,LCC1_egfp in co-culture_C1_1_2019y12m17d_08h00m.tif,722,C1,1,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
1631,LCC1_egfp in co-culture_C1_5_2019y12m17d_00h00m.tif,1942,C1,5,17,0,LCC1,2019-12-17T00:00:00Z,vehicle
1632,LCC1_egfp in co-culture_C4_3_2019y12m16d_20h00m.tif,311,C4,3,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
1633,LCC1_egfp in co-culture_C1_1_2019y12m17d_18h00m.tif,676,C1,1,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
